"Other Crops: Number of Bearing Trees/Hills/Vines, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Banana Cavendish","....Catanduanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Sorsogon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","..REGION VI (WESTERN VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,66987,67092,64901,62744,63472,63830,63780,63856,64498,64939,65430,64194,64892,65067,66487,66841,144984
"Banana Cavendish","....Aklan",..,..,..,..,..,..,..,..,..,..,..,..,526,626,626,1252,1252,940,920,846,898,939,930,810,800,850,850,850,861
"Banana Cavendish","....Antique",..,..,..,..,..,..,..,..,..,..,..,..,561,566,572,592,1170,1190,1210,1160,1350,1450,1450,1459,1402,1507,1507,1507,1507
"Banana Cavendish","....Capiz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,300,410,510,535,565
"Banana Cavendish","....Guimaras",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,500,450,450,450,450,450,425,390,300,270,150,100
"Banana Cavendish","....Iloilo",..,..,..,..,..,..,..,..,..,..,..,..,65900,65900,63703,60900,60900,61200,61200,61400,61800,62100,62600,61500,62000,62000,63350,63799,63799
"Banana Cavendish","....Negros Occidental",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78152
"Banana Cavendish","..REGION VII (CENTRAL VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,2430,2430,2450,2450,4550,4760,15436,35450,35178,35878,36066,40185,58298,63650,58411,33138,28406
"Banana Cavendish","....Bohol",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9996,30000,30200,30200,30200,30200,29700,29650,29650,22238,22238
"Banana Cavendish","....Cebu",..,..,..,..,..,..,..,..,..,..,..,..,2430,2430,2450,2450,2450,2450,2250,2250,1687,1687,1875,6000,24500,30000,24500,6500,2000
"Banana Cavendish","....Negros Oriental",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2100,2310,3190,3200,3291,3991,3991,3985,4098,4000,3980,3980,3642
"Banana Cavendish","....Siquijor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,281,420,526
"Banana Cavendish","..REGION VIII (EASTERN VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3296,17504,18175,18180,18747,18747,10355,10290,10460,10410,10150
"Banana Cavendish","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,675,680,685,685,580,500,560,430,250
"Banana Cavendish","....Eastern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Leyte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3296,17504,17500,17500,18062,18062,9775,9790,9900,9980,9900
"Banana Cavendish","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Southern Leyte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","..REGION IX (ZAMBOANGA PENINSULA)",..,..,..,..,..,..,..,..,..,..,..,..,8050,7835,7800,8400,7539,7559,7609,6289,7079,6609,6030,27280,20460,6010,4084,4084,4160
"Banana Cavendish","....Zamboanga del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21280,16640,2220,..,..,..
"Banana Cavendish","....Zamboanga del Sur",..,..,..,..,..,..,..,..,..,..,..,..,6400,6200,6200,6000,6080,6100,6150,4800,5590,5120,4850,5000,2850,2850,3144,3144,3215
"Banana Cavendish","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,..,1650,1635,1600,2400,1459,1459,1459,1489,1489,1489,1180,1000,970,940,940,940,945
"Banana Cavendish","......City of Zamboanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","..REGION X (NORTHERN MINDANAO)",..,..,..,..,..,..,..,..,..,..,..,..,571508,606524,1458045,1472651,6190718,17790708,22520085,23519585,24526000,24638602,24626650,25745650,25846855,26096880,26597740,27104300,27388103
"Banana Cavendish","....Bukidnon",..,..,..,..,..,..,..,..,..,..,..,..,550338,585315,1437500,1452650,6170000,17770000,22500000,23500000,24500000,24489000,24471000,25500000,25500000,25750000,26250000,26750000,27027000
"Banana Cavendish","....Camiguin",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500
"Banana Cavendish","....Lanao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Misamis Occidental",..,..,..,..,..,..,..,..,..,..,..,..,17220,17220,17220,17369,18086,18086,18086,18086,18000,15602,15650,15650,15655,15680,15100,15000,13500
"Banana Cavendish","....Misamis Oriental",..,..,..,..,..,..,..,..,..,..,..,..,3950,3989,3325,2632,2632,2622,1999,1499,8000,134000,140000,230000,331200,331200,332640,339300,347103
"Banana Cavendish","..REGION XI (DAVAO REGION)",..,..,..,..,..,..,..,..,..,..,..,..,37632993,38898417,44697926,49789350,56069941,61703537,67586761,71170988,73062536,73662978,72337465,70678653,71975991,72889854,73364014,71435330,72183866
"Banana Cavendish","....Compostela Valley",..,..,..,..,..,..,..,..,..,..,..,..,11843235,11979955,17524000,20305921,23206000,23963940,24260940,24966000,24966000,24902335,23859809,22582980,22713098,23151960,23162850,21014250,21014250
"Banana Cavendish","....Davao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,20888316,21799360,21786431,23836158,27178142,30613404,36142128,38967523,40856144,41342679,40841124,40485621,41643717,41812376,42106192,42201783,42910994
"Banana Cavendish","....Davao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,2264400,2299837,2399878,2460115,2515005,3740000,3796300,3845872,3851239,3912772,3979852,3979852,3982048,4236122,4236122,4236122,4236122
"Banana Cavendish","....Davao Oriental",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1200,700,13400,52200,88500,88500,92800,101000,218400,316000,328500
"Banana Cavendish","......City of Davao",..,..,..,..,..,..,..,..,..,..,..,..,2637042,2819265,2987617,3187156,3170794,3386193,3386193,3390893,3375753,3452992,3568180,3541700,3544328,3588396,3640450,3667175,3694000
"Banana Cavendish","..REGION XII (SOCCSKSARGEN)",..,..,..,..,..,..,..,..,..,..,..,..,4261345,5121267,5303350,6787382,8734797,10991120,12426350,11959402,12417775,12629600,13488865,14384560,14532936,14701100,15028274,17073432,17551999
"Banana Cavendish","....Cotabato",..,..,..,..,..,..,..,..,..,..,..,..,1935748,2676793,2843990,3705105,4935600,6678000,7200000,6480000,6480000,6410000,6460000,6528000,6525000,6500000,5775000,5775000,5800000
"Banana Cavendish","....Sarangani",..,..,..,..,..,..,..,..,..,..,..,..,292540,368824,439115,768000,900000,1187520,1450000,1865000,2058250,2490300,3237390,3238800,3184800,3100000,2970700,3246000,3255000
"Banana Cavendish","....Sultan Kudarat",..,..,..,..,..,..,..,..,..,..,..,..,2457,2150,2000,1890,2397,1600,1150,925,925,700,..,45100,204750,451000,1652700,3367000,3726999
"Banana Cavendish","....South Cotabato",..,..,..,..,..,..,..,..,..,..,..,..,2030600,2073500,2018245,2312386,2896800,3124000,3775200,3613477,3878600,3728600,3791475,4572660,4618386,4650100,4629874,4685432,4770000
"Banana Cavendish","..REGION XIII (CARAGA)",..,..,..,..,..,..,..,..,..,..,..,..,436630,437535,430623,440056,440060,441356,441056,453200,491100,838900,1555370,1952500,3222450,3238602,3248102,3309352,3321170
"Banana Cavendish","....Agusan del Norte",..,..,..,..,..,..,..,..,..,..,..,..,373970,374905,375250,389056,389250,392356,392356,390950,398950,375150,292000,439200,439700,449152,457712,457712,457720
"Banana Cavendish","....Agusan del Sur",..,..,..,..,..,..,..,..,..,..,..,..,9440,9420,7288,6050,6000,4500,4250,4150,2450,1750,870,800,750,650,590,3390,15200
"Banana Cavendish","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Surigao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,52000,52000,46875,43750,43710,43500,43500,43700,43500,20000,12500,12500,8000,4800,4800,2400,2400
"Banana Cavendish","....Surigao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,1220,1210,1210,1200,1100,1000,950,14400,46200,442000,1250000,1500000,2774000,2784000,2785000,2845850,2845850
"Banana Cavendish","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",..,..,..,..,..,..,..,..,..,..,..,..,1774738,2217955,2426893,2403085,2402850,1929900,2024750,2052650,2257650,2257650,2586736,2871250,2963700,2969000,3059750,3059750,3059750
"Banana Cavendish","....Basilan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Lanao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,2646,2840,2778,2985,2850,2500,2600,2650,2650,2650,2700,70750,163200,70750,70750,70750,70750
"Banana Cavendish","....Maguindanao",..,..,..,..,..,..,..,..,..,..,..,..,1772092,2215115,2424115,2400100,2400000,1927400,2022150,2050000,2255000,2255000,2584036,2800500,2800500,2898250,2989000,2989000,2989000
"Banana Cavendish","....Sulu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Tawi-tawi",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Lakatan","PHILIPPINES",..,..,..,..,..,..,..,..,..,..,..,..,24310813,23430846,24231558,25367241,27094065,29245115,29843193,31384421,31804423,32216833,32448020,32233123,32542347,33094562,32060424,32373514,32541262
"Banana Lakatan","..CORDILLERA ADMINISTRATIVE REGION (CAR)",..,..,..,..,..,..,..,..,..,..,..,..,175923,192823,199778,202078,216218,227009,264870,272479,205592,256958,265465,358459,358310,363863,360954,129602,142066
"Banana Lakatan","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,16772,16775,16805,15230,14972,14657,14329,13924,13840,13905,13952,15960,18940,22000,21920,21975,22015
"Banana Lakatan","....Apayao",..,..,..,..,..,..,..,..,..,..,..,..,46009,65000,71100,76000,94100,119000,165000,178000,115000,170000,179000,275800,275500,282000,282100,61975,66301
"Banana Lakatan","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,23592,22412,21067,20866,19720,18220,18220,17906,17506,16985,16345,16345,15528,14540,13934,13652,12250
"Banana Lakatan","....Ifugao",..,..,..,..,..,..,..,..,..,..,..,..,56833,55696,52256,51432,49456,38108,33321,29214,29214,27100,27100,24499,22388,22388,22000,22000,21000
"Banana Lakatan","....Kalinga",..,..,..,..,..,..,..,..,..,..,..,..,23617,25200,30810,30810,31000,31100,30000,30110,28152,27790,28000,25000,25500,22500,21000,10000,20500
"Banana Lakatan","....Mountain Province",..,..,..,..,..,..,..,..,..,..,..,..,9100,7740,7740,7740,6970,5924,4000,3325,1880,1178,1068,855,454,435,..,..,..
"Banana Lakatan","..REGION I (ILOCOS REGION)",..,..,..,..,..,..,..,..,..,..,..,..,85637,89552,89632,93671,96946,92908,89863,87274,79990,79889,81080,81190,79526,77547,73650,73048,73233
"Banana Lakatan","....Ilocos Norte",..,..,..,..,..,..,..,..,..,..,..,..,6100,6421,6649,6611,6649,6917,7263,8625,9500,9500,10000,9715,9715,9720,9735,9702,9702
"Banana Lakatan","....Ilocos Sur",..,..,..,..,..,..,..,..,..,..,..,..,11200,11200,11200,11200,12180,11200,10603,10455,9858,10420,11020,11650,11020,10831,10780,9921,9921
"Banana Lakatan","....La Union",..,..,..,..,..,..,..,..,..,..,..,..,22865,23194,24906,28363,28363,28079,26993,26993,25510,25510,25510,25275,25275,24150,24150,24750,25010
"Banana Lakatan","....Pangasinan",..,..,..,..,..,..,..,..,..,..,..,..,45472,48737,46877,47497,49754,46712,45004,41201,35122,34459,34550,34550,33516,32846,28985,28675,28600
"Banana Lakatan","..REGION II (CAGAYAN VALLEY)",..,..,..,..,..,..,..,..,..,..,..,..,3037086,2771238,2301159,2184724,2199553,2183031,2169435,2159001,2084201,1928039,1936524,1937006,1896643,1862474,1772979,1663567,1595808
"Banana Lakatan","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3465,3482,2780,2560,2548,516,720
"Banana Lakatan","....Cagayan",..,..,..,..,..,..,..,..,..,..,..,..,496220,496317,477281,492591,499506,499636,496936,485301,432678,422678,433678,434143,412028,408526,421200,307200,310200
"Banana Lakatan","....Isabela",..,..,..,..,..,..,..,..,..,..,..,..,886245,618700,628067,663520,683984,666695,655799,657200,632523,563555,557575,557575,545029,514582,432980,421900,422200
"Banana Lakatan","....Nueva Vizcaya",..,..,..,..,..,..,..,..,..,..,..,..,120121,120121,120121,115363,115363,116000,116000,115800,115800,110000,110000,110000,105000,105000,106450,108425,108405
"Banana Lakatan","....Quirino",..,..,..,..,..,..,..,..,..,..,..,..,1534500,1536100,1075690,913250,900700,900700,900700,900700,903200,831806,831806,831806,831806,831806,809801,825526,754283
"Banana Lakatan","..REGION III (CENTRAL LUZON)",..,..,..,..,..,..,..,..,..,..,..,..,392883,394281,380784,355770,458129,461481,474229,477479,477650,489265,489315,501320,508603,508150,466583,467331,469442
"Banana Lakatan","....Aurora",..,..,..,..,..,..,..,..,..,..,..,..,20800,21800,22100,20500,22180,22180,35750,37500,38500,51655,52645,68400,85500,85550,44913,46215,47555
"Banana Lakatan","....Bataan",..,..,..,..,..,..,..,..,..,..,..,..,35250,35250,27650,25020,25020,25000,25000,25000,25000,22000,21000,20500,22000,22000,21000,21000,21000
"Banana Lakatan","....Bulacan",..,..,..,..,..,..,..,..,..,..,..,..,155275,160000,155000,155000,250000,255000,256650,256650,256650,259065,259570,259570,249753,250250,250250,250252,250250
"Banana Lakatan","....Nueva Ecija",..,..,..,..,..,..,..,..,..,..,..,..,40534,40950,40481,40700,44400,45192,45000,45900,45100,45195,45750,45750,45750,45750,45620,45000,45000
"Banana Lakatan","....Pampanga",..,..,..,..,..,..,..,..,..,..,..,..,54000,53700,53550,53600,54000,54080,54300,54400,54400,54500,54500,54500,54500,54500,54500,54500,54500
"Banana Lakatan","....Tarlac",..,..,..,..,..,..,..,..,..,..,..,..,10899,10903,10903,10950,12529,12529,12529,12529,12500,12350,12350,11100,11100,11100,11100,11100,11100
"Banana Lakatan","....Zambales",..,..,..,..,..,..,..,..,..,..,..,..,76125,71678,71100,50000,50000,47500,45000,45500,45500,44500,43500,41500,40000,39000,39200,39264,40037
"Banana Lakatan","..REGION IV-A (CALABARZON)",..,..,..,..,..,..,..,..,..,..,..,..,1071535,1060227,1060053,1056203,957027,870720,872280,874040,873700,878796,869600,870604,877060,828000,827775,845610,848280
"Banana Lakatan","....Batangas",..,..,..,..,..,..,..,..,..,..,..,..,43396,42129,41120,35880,32200,28720,28880,27800,27800,29750,23800,23700,21256,16500,16000,16000,15900
"Banana Lakatan","....Cavite",..,..,..,..,..,..,..,..,..,..,..,..,415000,417000,417200,419500,413150,401000,402000,404540,404200,404200,404200,404200,404200,394000,394000,394100,390000
"Banana Lakatan","....Laguna",..,..,..,..,..,..,..,..,..,..,..,..,188765,188916,189457,189548,194077,180000,180400,180700,180700,190600,190600,191100,200000,175000,175150,175200,178800
"Banana Lakatan","....Quezon",..,..,..,..,..,..,..,..,..,..,..,..,378510,365682,365776,364975,271600,215000,215000,215000,215000,208246,205000,205604,205604,200500,200625,217310,219450
"Banana Lakatan","....Rizal",..,..,..,..,..,..,..,..,..,..,..,..,45864,46500,46500,46300,46000,46000,46000,46000,46000,46000,46000,46000,46000,42000,42000,43000,44130
"Banana Lakatan","..MIMAROPA REGION",..,..,..,..,..,..,..,..,..,..,..,..,1448546,1490887,1501610,1777937,1773878,1931884,2037726,2056083,2090449,2113643,2129596,1990787,2005570,2006765,890668,868681,1002338
"Banana Lakatan","....Marinduque",..,..,..,..,..,..,..,..,..,..,..,..,17522,17215,17200,17785,16136,14800,14850,15329,16638,17038,17379,17000,16381,16381,15407,14847,15025
"Banana Lakatan","....Occidental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,25340,25340,25702,25915,25560,26492,27750,29260,30925,32204,33368,34245,34565,35405,35540,36900,37150
"Banana Lakatan","....Oriental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,1196300,1260302,1259348,1536303,1535876,1655890,1758366,1761985,1765248,1783404,1783404,1599648,1604984,1605984,491018,469637,602000
"Banana Lakatan","....Palawan",..,..,..,..,..,..,..,..,..,..,..,..,183000,160750,172530,172750,172750,210950,213200,229250,258100,260900,275200,319400,329800,330000,329600,330400,330900
"Banana Lakatan","....Romblon",..,..,..,..,..,..,..,..,..,..,..,..,26384,27280,26830,25184,23556,23752,23560,20259,19538,20097,20245,20494,19840,18995,19103,16897,17263
"Banana Lakatan","..REGION V (BICOL REGION)",..,..,..,..,..,..,..,..,..,..,..,..,327431,335528,331444,321767,323496,320489,320531,320629,326033,325705,325755,321037,319715,319772,312571,327923,329719
"Banana Lakatan","....Albay",..,..,..,..,..,..,..,..,..,..,..,..,11846,11846,11609,11609,8250,7812,7812,7812,7812,7378,7378,7378,6000,5500,4675,4675,3400
"Banana Lakatan","....Camarines Norte",..,..,..,..,..,..,..,..,..,..,..,..,36464,39732,40566,39600,39990,39975,39998,39998,40354,40450,40500,40813,40854,41374,34978,50543,53576
"Banana Lakatan","....Camarines Sur",..,..,..,..,..,..,..,..,..,..,..,..,180448,183282,186581,177320,188721,184710,184710,184715,184715,184725,184725,184725,184740,184700,184720,184500,184500
"Banana Lakatan","....Catanduanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Lakatan","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,48000,48000,48000,48550,48550,50007,50007,50100,55110,55110,55110,49699,49699,49699,49699,49699,49699
"Banana Lakatan","....Sorsogon",..,..,..,..,..,..,..,..,..,..,..,..,50673,52668,44688,44688,37985,37985,38004,38004,38042,38042,38042,38422,38422,38499,38499,38506,38544
"Banana Lakatan","..REGION VI (WESTERN VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,766774,769164,773381,788144,902891,903214,900413,895893,894096,902835,902827,905082,900188,904138,904883,905418,906192
"Banana Lakatan","....Aklan",..,..,..,..,..,..,..,..,..,..,..,..,25665,26189,26189,26639,28458,23655,22050,20380,20890,20910,18752,18350,15000,15290,15580,15580,15699
"Banana Lakatan","....Antique",..,..,..,..,..,..,..,..,..,..,..,..,31817,31873,32510,33343,34584,36960,38680,38740,34533,36625,36625,36632,35343,35543,35543,35543,35543
"Banana Lakatan","....Capiz",..,..,..,..,..,..,..,..,..,..,..,..,2902,2902,2902,3802,4000,4200,4500,4420,5000,5600,6650,6800,5900,7650,8645,9300,9900
"Banana Lakatan","....Guimaras",..,..,..,..,..,..,..,..,..,..,..,..,6190,6200,6300,6360,6550,6600,6650,6300,6300,5300,5500,6000,5795,6295,6295,6395,6150
"Banana Lakatan","....Iloilo",..,..,..,..,..,..,..,..,..,..,..,..,608200,610000,612480,625000,608766,611266,608000,605520,606840,609100,610000,612000,612900,613860,614820,614820,615400
"Banana Lakatan","....Negros Occidental",..,..,..,..,..,..,..,..,..,..,..,..,92000,92000,93000,93000,220533,220533,220533,220533,220533,225300,225300,225300,225250,225500,224000,223780,223500
"Banana Lakatan","..REGION VII (CENTRAL VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,872892,929605,1016101,1016609,1015316,1015324,1067154,1115523,1081859,1097184,1032007,1004473,800319,791580,789990,790261,770666
"Banana Lakatan","....Bohol",..,..,..,..,..,..,..,..,..,..,..,..,168404,169004,171720,171635,175085,175085,185914,188140,197000,197000,197000,197000,194400,194116,194116,194296,193896
"Banana Lakatan","....Cebu",..,..,..,..,..,..,..,..,..,..,..,..,405100,456120,544430,544430,544512,544512,561080,563975,563975,564150,499385,496075,286230,287500,287500,287815,287500
"Banana Lakatan","....Negros Oriental",..,..,..,..,..,..,..,..,..,..,..,..,295530,300625,295450,295400,290540,290548,314820,357000,314206,329319,328600,305531,313775,304041,303100,302850,283970
"Banana Lakatan","....Siquijor",..,..,..,..,..,..,..,..,..,..,..,..,3858,3856,4501,5144,5179,5179,5340,6408,6678,6715,7022,5867,5914,5923,5274,5300,5300
"Banana Lakatan","..REGION VIII (EASTERN VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,477902,479442,481105,497021,487312,508796,513076,536361,535904,519827,505344,499955,398355,368183,368936,367088,345343
"Banana Lakatan","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,38254,38345,39270,41500,41500,41250,41260,41632,40678,40660,40665,40665,39705,35709,36000,33560,26900
"Banana Lakatan","....Eastern Samar",..,..,..,..,..,..,..,..,..,..,..,..,56570,57409,57566,57600,58635,58600,58541,58541,58541,58541,58620,58620,45723,42300,41768,41700,41500
"Banana Lakatan","....Leyte",..,..,..,..,..,..,..,..,..,..,..,..,55650,55741,55741,50741,50798,50900,52950,52973,53540,54716,55685,55685,42800,42850,44300,44370,44300
"Banana Lakatan","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,29204,29508,30086,48445,43304,64841,67110,90110,90110,90110,90110,90110,99510,86607,85365,85365,85550
"Banana Lakatan","....Samar",..,..,..,..,..,..,..,..,..,..,..,..,80191,80191,80191,80191,80191,80250,80260,80150,80185,80200,80195,80208,72300,65700,67078,67078,67078
"Banana Lakatan","....Southern Leyte",..,..,..,..,..,..,..,..,..,..,..,..,218033,218248,218251,218544,212884,212955,212955,212955,212850,195600,180069,174667,98317,95017,94425,95015,80015
"Banana Lakatan","..REGION IX (ZAMBOANGA PENINSULA)",..,..,..,..,..,..,..,..,..,..,..,..,1078686,1012207,1077930,1164786,1197058,1238584,1242450,1230320,1263815,1303015,1375172,1593800,1597650,1644781,1600201,1575311,1583917
"Banana Lakatan","....Zamboanga del Norte",..,..,..,..,..,..,..,..,..,..,..,..,488353,519412,527630,583326,596618,634584,636200,652400,655800,660400,664362,665900,695100,746700,746700,747100,747000
"Banana Lakatan","....Zamboanga del Sur",..,..,..,..,..,..,..,..,..,..,..,..,371270,282000,282000,286000,388400,390000,390250,360000,380000,400000,462000,678800,678950,678900,660796,635406,643512
"Banana Lakatan","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,..,67250,67195,67300,99960,76440,78400,80000,81920,92000,105600,110800,110800,85200,84000,84000,84100,84700
"Banana Lakatan","......City of Zamboanga",..,..,..,..,..,..,..,..,..,..,..,..,151813,143600,201000,195500,135600,135600,136000,136000,136015,137015,138010,138300,138400,135181,108705,108705,108705
"Banana Lakatan","..REGION X (NORTHERN MINDANAO)",..,..,..,..,..,..,..,..,..,..,..,..,4421890,4492927,4427679,4434057,4476517,4769950,4878900,4881863,5048552,5410720,5775000,5774330,5916998,6133892,6565992,6598317,6634420
"Banana Lakatan","....Bukidnon",..,..,..,..,..,..,..,..,..,..,..,..,1718814,1775129,1775129,1775129,1786850,2040000,2060000,2065000,2068000,2100000,2000000,2000000,2000000,2070000,2080000,2110600,2110700
"Banana Lakatan","....Camiguin",..,..,..,..,..,..,..,..,..,..,..,..,3953,4216,4250,4250,4250,4000,4162,3125,3100,3250,3750,3050,2900,3150,2950,2975,2950
"Banana Lakatan","....Lanao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,934000,934000,921000,921000,921000,960000,960120,960120,1104000,1099070,1185250,1185250,1293000,1493000,1915200,1915200,1915800
"Banana Lakatan","....Misamis Occidental",..,..,..,..,..,..,..,..,..,..,..,..,734162,738312,738312,744690,775429,776050,791118,791118,795112,796000,796000,796030,796098,796398,796398,798098,798098
"Banana Lakatan","....Misamis Oriental",..,..,..,..,..,..,..,..,..,..,..,..,1030961,1041270,988988,988988,988988,989900,1063500,1062500,1078340,1412400,1790000,1790000,1825000,1771344,1771444,1771444,1806872
"Banana Lakatan","..REGION XI (DAVAO REGION)",..,..,..,..,..,..,..,..,..,..,..,..,2744290,2913755,3807142,4011922,4305332,5242429,5376524,6828798,7144594,7183869,7069008,6582256,6918029,7173415,7200733,7693098,7716657
"Banana Lakatan","....Compostela Valley",..,..,..,..,..,..,..,..,..,..,..,..,190682,275750,576500,712554,922400,1433300,1433300,1732500,1815000,1810000,1701617,1062727,1357400,1591200,1600100,2041728,2041728
"Banana Lakatan","....Davao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,253833,274121,338219,345698,388276,468579,530343,548647,571558,575442,586683,575581,598711,614142,618709,618916,617835
"Banana Lakatan","....Davao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,1009980,1049629,1344525,1394003,1415883,1713894,1797335,1896155,1805316,1808697,1861897,1861897,1863517,1899734,1899734,1899734,1899734
"Banana Lakatan","....Davao Oriental",..,..,..,..,..,..,..,..,..,..,..,..,964250,987055,1146316,1156842,1159474,1148947,1137100,2171976,2473200,2473200,2400000,2561760,2576626,2539500,2533740,2534230,2529360
"Banana Lakatan","......City of Davao",..,..,..,..,..,..,..,..,..,..,..,..,325545,327200,401582,402825,419299,477709,478446,479520,479520,516530,518811,520291,521775,528839,548450,598490,628000
"Banana Lakatan","..REGION XII (SOCCSKSARGEN)",..,..,..,..,..,..,..,..,..,..,..,..,2984510,2783811,3433379,4212657,5334341,6062680,6213215,6229493,6156306,6142409,6128088,6059350,6193710,6180858,5926809,6070633,6116710
"Banana Lakatan","....Cotabato",..,..,..,..,..,..,..,..,..,..,..,..,1515000,1295206,1997035,2452147,3366000,3375000,3384000,3375000,3375000,3375000,3376000,3394250,3555000,3600000,3528000,3580000,3580000
"Banana Lakatan","....Sarangani",..,..,..,..,..,..,..,..,..,..,..,..,147560,149455,125400,272230,285625,288630,286630,280500,280600,308300,335600,356000,395100,396200,390670,490000,507500
"Banana Lakatan","....Sultan Kudarat",..,..,..,..,..,..,..,..,..,..,..,..,90950,94100,91450,91480,116028,127050,132585,139893,129893,123858,198000,198000,178954,181942,195442,180686,184390
"Banana Lakatan","....South Cotabato",..,..,..,..,..,..,..,..,..,..,..,..,1231000,1245050,1219494,1396800,1566688,2272000,2410000,2434100,2370813,2335251,2218488,2111100,2064656,2002716,1812697,1819947,1844820
"Banana Lakatan","..REGION XIII (CARAGA)",..,..,..,..,..,..,..,..,..,..,..,..,2538195,1846082,1513397,1414530,1412550,1481750,1482900,1465700,1463800,1435350,1413850,1285900,1309250,1338673,1360479,1364395,1373180
"Banana Lakatan","....Agusan del Norte",..,..,..,..,..,..,..,..,..,..,..,..,442170,443497,445247,350280,350750,417600,417650,415650,415750,412600,410600,303950,303950,303975,302875,302875,302875
